id,year,state_name,state_code,cause,gender,number_of_deaths,severity_level,risk_category,decade,age_group
255,2018,Arunachal Pradesh,12,Poverty,Female,0.0,Low,Financial,2010s,45-59
256,2018,Arunachal Pradesh,12,Poverty,Male,0.0,Low,Financial,2010s,45-59
257,2018,Arunachal Pradesh,12,Poverty,Transgender,0.0,Low,Financial,2010s,45-59
258,2018,Arunachal Pradesh,12,Professional/Career Problem,Female,0.0,Low,Financial,2010s,25-44
259,2018,Arunachal Pradesh,12,Professional/Career Problem,Male,0.0,Low,Financial,2010s,25-44
260,2018,Arunachal Pradesh,12,Professional/Career Problem,Transgender,0.0,Low,Financial,2010s,25-44
261,2018,Arunachal Pradesh,12,Property Dispute,Female,0.0,Low,Financial,2010s,45-59
262,2018,Arunachal Pradesh,12,Property Dispute,Male,0.0,Low,Financial,2010s,45-59
263,2018,Arunachal Pradesh,12,Property Dispute,Transgender,0.0,Low,Financial,2010s,45-59
264,2018,Arunachal Pradesh,12,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Female,0.0,Low,Social,2010s,25-44
265,2018,Arunachal Pradesh,12,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Male,0.0,Low,Social,2010s,25-44
266,2018,Arunachal Pradesh,12,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Transgender,0.0,Low,Social,2010s,25-44
267,2018,Arunachal Pradesh,12,Unemployment,Female,1.0,Low,Financial,2010s,25-44
268,2018,Arunachal Pradesh,12,Unemployment,Male,5.0,Low,Financial,2010s,25-44
269,2018,Arunachal Pradesh,12,Unemployment,Transgender,0.0,Low,Financial,2010s,25-44
270,2018,Assam,18,Bankruptcy Or Indebtedness,Female,0.0,Low,Financial,2010s,45-59
271,2018,Assam,18,Bankruptcy Or Indebtedness,Male,3.0,Low,Financial,2010s,45-59
272,2018,Assam,18,Bankruptcy Or Indebtedness,Transgender,0.0,Low,Financial,2010s,45-59
273,2018,Assam,18,Causes Not Known,Female,120.0,Medium,Psychological,2010s,25-44
274,2018,Assam,18,Causes Not Known,Male,398.0,Medium,Psychological,2010s,25-44
275,2018,Assam,18,Causes Not Known,Transgender,0.0,Low,Psychological,2010s,25-44
276,2018,Assam,18,Death Of Dear Person,Female,0.0,Low,Social,2010s,45-59
277,2018,Assam,18,Death Of Dear Person,Male,2.0,Low,Social,2010s,45-59
278,2018,Assam,18,Death Of Dear Person,Transgender,0.0,Low,Social,2010s,45-59
279,2018,Assam,18,Drug Abuse/Alcoholic Addiction,Female,0.0,Low,Health,2010s,18-29
280,2018,Assam,18,Drug Abuse/Alcoholic Addiction,Male,39.0,Low,Health,2010s,18-29
281,2018,Assam,18,Drug Abuse/Alcoholic Addiction,Transgender,0.0,Low,Health,2010s,18-29
282,2018,Assam,18,Failure In Examination,Female,18.0,Low,Educational,2010s,15-24
283,2018,Assam,18,Failure In Examination,Male,20.0,Low,Educational,2010s,15-24
284,2018,Assam,18,Failure In Examination,Transgender,0.0,Low,Educational,2010s,15-24
285,2018,Assam,18,Fall In Social Reputation,Female,5.0,Low,Social,2010s,18-29
286,2018,Assam,18,Fall In Social Reputation,Male,8.0,Low,Social,2010s,18-29
287,2018,Assam,18,Fall In Social Reputation,Transgender,0.0,Low,Social,2010s,18-29
288,2018,Assam,18,Family Problems,Female,144.0,Medium,Social,2010s,25-44
289,2018,Assam,18,Family Problems,Male,356.0,Medium,Social,2010s,25-44
290,2018,Assam,18,Family Problems,Transgender,0.0,Low,Social,2010s,25-44
291,2018,Assam,18,Ideological Causes/Hero Worshipping,Female,0.0,Low,Psychological,2010s,18-29
292,2018,Assam,18,Ideological Causes/Hero Worshipping,Male,0.0,Low,Psychological,2010s,18-29
293,2018,Assam,18,Ideological Causes/Hero Worshipping,Transgender,0.0,Low,Psychological,2010s,18-29
294,2018,Assam,18,Illegitimate Pregnancy (Other Than Extra Marital Affairs),Female,1.0,Low,Relationship,2010s,18-29
295,2018,Assam,18,Illegitimate Pregnancy (Other Than Extra Marital Affairs),Male,0.0,Low,Relationship,2010s,18-29
296,2018,Assam,18,Illegitimate Pregnancy (Other Than Extra Marital Affairs),Transgender,0.0,Low,Relationship,2010s,18-29
297,2018,Assam,18,Illness (Aids/Std),Female,0.0,Low,Health,2010s,60+
298,2018,Assam,18,Illness (Aids/Std),Male,0.0,Low,Health,2010s,60+
299,2018,Assam,18,Illness (Aids/Std),Transgender,0.0,Low,Health,2010s,60+
300,2018,Assam,18,Illness (Cancer),Female,13.0,Low,Health,2010s,60+
301,2018,Assam,18,Illness (Cancer),Male,29.0,Low,Health,2010s,60+
302,2018,Assam,18,Illness (Cancer),Transgender,0.0,Low,Health,2010s,60+
303,2018,Assam,18,Illness (Insanity/Mental Illness),Female,3.0,Low,Mental Health,2010s,60+
304,2018,Assam,18,Illness (Insanity/Mental Illness),Male,72.0,Low,Mental Health,2010s,60+
305,2018,Assam,18,Illness (Insanity/Mental Illness),Transgender,0.0,Low,Mental Health,2010s,60+
306,2018,Assam,18,Illness (Other Prolonged Illness),Female,0.0,Low,Health,2010s,60+
307,2018,Assam,18,Illness (Other Prolonged Illness),Male,16.0,Low,Health,2010s,60+
308,2018,Assam,18,Illness (Other Prolonged Illness),Transgender,0.0,Low,Health,2010s,60+
309,2018,Assam,18,Illness (Paralysis),Female,0.0,Low,Health,2010s,60+
310,2018,Assam,18,Illness (Paralysis),Male,0.0,Low,Health,2010s,60+
311,2018,Assam,18,Illness (Paralysis),Transgender,0.0,Low,Health,2010s,60+
312,2018,Assam,18,Illness (Total),Female,16.0,Low,Health,2010s,60+
313,2018,Assam,18,Illness (Total),Male,117.0,Medium,Health,2010s,60+
314,2018,Assam,18,Illness (Total),Transgender,0.0,Low,Health,2010s,60+
315,2018,Assam,18,Impotency/Infertility,Female,0.0,Low,Health,2010s,45-59
316,2018,Assam,18,Impotency/Infertility,Male,0.0,Low,Health,2010s,45-59
317,2018,Assam,18,Impotency/Infertility,Transgender,0.0,Low,Health,2010s,45-59
318,2018,Assam,18,Love Affairs,Female,85.0,Low,Social,2010s,15-24
319,2018,Assam,18,Love Affairs,Male,110.0,Medium,Social,2010s,15-24
320,2018,Assam,18,Love Affairs,Transgender,0.0,Low,Social,2010s,15-24
321,2018,Assam,18,Marriage Related Issues (Divorce),Female,8.0,Low,Social,2010s,25-44
322,2018,Assam,18,Marriage Related Issues (Divorce),Male,12.0,Low,Social,2010s,25-44
323,2018,Assam,18,Marriage Related Issues (Divorce),Transgender,0.0,Low,Social,2010s,25-44
324,2018,Assam,18,Marriage Related Issues (Dowry Related Issues),Female,62.0,Low,Social,2010s,25-44
325,2018,Assam,18,Marriage Related Issues (Dowry Related Issues),Male,14.0,Low,Social,2010s,25-44
326,2018,Assam,18,Marriage Related Issues (Dowry Related Issues),Transgender,0.0,Low,Social,2010s,25-44
327,2018,Assam,18,Marriage Related Issues (Extra Marital Affairs),Female,64.0,Low,Social,2010s,25-44
328,2018,Assam,18,Marriage Related Issues (Extra Marital Affairs),Male,20.0,Low,Social,2010s,25-44
329,2018,Assam,18,Marriage Related Issues (Extra Marital Affairs),Transgender,0.0,Low,Social,2010s,25-44
330,2018,Assam,18,Marriage Related Issues (Non-Settlement Of Marriage),Female,30.0,Low,Social,2010s,25-44
331,2018,Assam,18,Marriage Related Issues (Non-Settlement Of Marriage),Male,98.0,Low,Social,2010s,25-44
332,2018,Assam,18,Marriage Related Issues (Non-Settlement Of Marriage),Transgender,0.0,Low,Social,2010s,25-44
333,2018,Assam,18,Marriage Related Issues (Others),Female,22.0,Low,Social,2010s,25-44
334,2018,Assam,18,Marriage Related Issues (Others),Male,32.0,Low,Social,2010s,25-44
335,2018,Assam,18,Marriage Related Issues (Others),Transgender,0.0,Low,Social,2010s,25-44
336,2018,Assam,18,Marriage Related Issues (Total),Female,186.0,Medium,Social,2010s,25-44
337,2018,Assam,18,Marriage Related Issues (Total),Male,176.0,Medium,Social,2010s,25-44
338,2018,Assam,18,Marriage Related Issues (Total),Transgender,0.0,Low,Social,2010s,25-44
339,2018,Assam,18,Other Causes,Female,69.0,Low,Psychological,2010s,25-44
340,2018,Assam,18,Other Causes,Male,178.0,Medium,Psychological,2010s,25-44
341,2018,Assam,18,Other Causes,Transgender,0.0,Low,Psychological,2010s,25-44
342,2018,Assam,18,"Physical Abuse (Rape, Etc.)",Female,2.0,Low,Crime,2010s,18-29
343,2018,Assam,18,"Physical Abuse (Rape, Etc.)",Male,0.0,Low,Crime,2010s,18-29
344,2018,Assam,18,"Physical Abuse (Rape, Etc.)",Transgender,0.0,Low,Crime,2010s,18-29
345,2018,Assam,18,Poverty,Female,11.0,Low,Financial,2010s,45-59
346,2018,Assam,18,Poverty,Male,62.0,Low,Financial,2010s,45-59
347,2018,Assam,18,Poverty,Transgender,0.0,Low,Financial,2010s,45-59
348,2018,Assam,18,Professional/Career Problem,Female,13.0,Low,Financial,2010s,25-44
349,2018,Assam,18,Professional/Career Problem,Male,30.0,Low,Financial,2010s,25-44
350,2018,Assam,18,Professional/Career Problem,Transgender,0.0,Low,Financial,2010s,25-44
351,2018,Assam,18,Property Dispute,Female,2.0,Low,Financial,2010s,45-59
352,2018,Assam,18,Property Dispute,Male,21.0,Low,Financial,2010s,45-59
353,2018,Assam,18,Property Dispute,Transgender,0.0,Low,Financial,2010s,45-59
354,2018,Assam,18,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Female,9.0,Low,Social,2010s,25-44
355,2018,Assam,18,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Male,22.0,Low,Social,2010s,25-44
356,2018,Assam,18,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Transgender,0.0,Low,Social,2010s,25-44
357,2018,Assam,18,Unemployment,Female,22.0,Low,Financial,2010s,25-44
358,2018,Assam,18,Unemployment,Male,134.0,Medium,Financial,2010s,25-44
359,2018,Assam,18,Unemployment,Transgender,0.0,Low,Financial,2010s,25-44
360,2018,Bihar,10,Bankruptcy Or Indebtedness,Female,0.0,Low,Financial,2010s,45-59
361,2018,Bihar,10,Bankruptcy Or Indebtedness,Male,0.0,Low,Financial,2010s,45-59
362,2018,Bihar,10,Bankruptcy Or Indebtedness,Transgender,0.0,Low,Financial,2010s,45-59
363,2018,Bihar,10,Causes Not Known,Female,2.0,Low,Psychological,2010s,25-44
364,2018,Bihar,10,Causes Not Known,Male,2.0,Low,Psychological,2010s,25-44
365,2018,Bihar,10,Causes Not Known,Transgender,0.0,Low,Psychological,2010s,25-44
366,2018,Bihar,10,Death Of Dear Person,Female,0.0,Low,Social,2010s,45-59
367,2018,Bihar,10,Death Of Dear Person,Male,0.0,Low,Social,2010s,45-59
368,2018,Bihar,10,Death Of Dear Person,Transgender,0.0,Low,Social,2010s,45-59
369,2018,Bihar,10,Drug Abuse/Alcoholic Addiction,Female,0.0,Low,Health,2010s,18-29
370,2018,Bihar,10,Drug Abuse/Alcoholic Addiction,Male,12.0,Low,Health,2010s,18-29
371,2018,Bihar,10,Drug Abuse/Alcoholic Addiction,Transgender,0.0,Low,Health,2010s,18-29
372,2018,Bihar,10,Failure In Examination,Female,25.0,Low,Educational,2010s,15-24
373,2018,Bihar,10,Failure In Examination,Male,51.0,Low,Educational,2010s,15-24
374,2018,Bihar,10,Failure In Examination,Transgender,0.0,Low,Educational,2010s,15-24
375,2018,Bihar,10,Fall In Social Reputation,Female,0.0,Low,Social,2010s,18-29
376,2018,Bihar,10,Fall In Social Reputation,Male,0.0,Low,Social,2010s,18-29
377,2018,Bihar,10,Fall In Social Reputation,Transgender,0.0,Low,Social,2010s,18-29
378,2018,Bihar,10,Family Problems,Female,49.0,Low,Social,2010s,25-44
379,2018,Bihar,10,Family Problems,Male,97.0,Low,Social,2010s,25-44
380,2018,Bihar,10,Family Problems,Transgender,0.0,Low,Social,2010s,25-44
381,2018,Bihar,10,Ideological Causes/Hero Worshipping,Female,0.0,Low,Psychological,2010s,18-29
382,2018,Bihar,10,Ideological Causes/Hero Worshipping,Male,0.0,Low,Psychological,2010s,18-29
383,2018,Bihar,10,Ideological Causes/Hero Worshipping,Transgender,0.0,Low,Psychological,2010s,18-29
384,2018,Bihar,10,Illegitimate Pregnancy (Other Than Extra Marital Affairs),Female,0.0,Low,Relationship,2010s,18-29
385,2018,Bihar,10,Illegitimate Pregnancy (Other Than Extra Marital Affairs),Male,0.0,Low,Relationship,2010s,18-29
386,2018,Bihar,10,Illegitimate Pregnancy (Other Than Extra Marital Affairs),Transgender,0.0,Low,Relationship,2010s,18-29
387,2018,Bihar,10,Illness (Aids/Std),Female,0.0,Low,Health,2010s,60+
388,2018,Bihar,10,Illness (Aids/Std),Male,0.0,Low,Health,2010s,60+
389,2018,Bihar,10,Illness (Aids/Std),Transgender,0.0,Low,Health,2010s,60+
390,2018,Bihar,10,Illness (Cancer),Female,0.0,Low,Health,2010s,60+
391,2018,Bihar,10,Illness (Cancer),Male,0.0,Low,Health,2010s,60+
392,2018,Bihar,10,Illness (Cancer),Transgender,0.0,Low,Health,2010s,60+
393,2018,Bihar,10,Illness (Insanity/Mental Illness),Female,9.0,Low,Mental Health,2010s,60+
394,2018,Bihar,10,Illness (Insanity/Mental Illness),Male,7.0,Low,Mental Health,2010s,60+
395,2018,Bihar,10,Illness (Insanity/Mental Illness),Transgender,0.0,Low,Mental Health,2010s,60+
396,2018,Bihar,10,Illness (Other Prolonged Illness),Female,2.0,Low,Health,2010s,60+
397,2018,Bihar,10,Illness (Other Prolonged Illness),Male,8.0,Low,Health,2010s,60+
398,2018,Bihar,10,Illness (Other Prolonged Illness),Transgender,0.0,Low,Health,2010s,60+
399,2018,Bihar,10,Illness (Paralysis),Female,0.0,Low,Health,2010s,60+
400,2018,Bihar,10,Illness (Paralysis),Male,1.0,Low,Health,2010s,60+
401,2018,Bihar,10,Illness (Paralysis),Transgender,0.0,Low,Health,2010s,60+
402,2018,Bihar,10,Illness (Total),Female,11.0,Low,Health,2010s,60+
403,2018,Bihar,10,Illness (Total),Male,16.0,Low,Health,2010s,60+
404,2018,Bihar,10,Illness (Total),Transgender,0.0,Low,Health,2010s,60+
405,2018,Bihar,10,Impotency/Infertility,Female,2.0,Low,Health,2010s,45-59
406,2018,Bihar,10,Impotency/Infertility,Male,0.0,Low,Health,2010s,45-59
407,2018,Bihar,10,Impotency/Infertility,Transgender,0.0,Low,Health,2010s,45-59
408,2018,Bihar,10,Love Affairs,Female,44.0,Low,Social,2010s,15-24
409,2018,Bihar,10,Love Affairs,Male,23.0,Low,Social,2010s,15-24
410,2018,Bihar,10,Love Affairs,Transgender,0.0,Low,Social,2010s,15-24
411,2018,Bihar,10,Marriage Related Issues (Divorce),Female,3.0,Low,Social,2010s,25-44
412,2018,Bihar,10,Marriage Related Issues (Divorce),Male,2.0,Low,Social,2010s,25-44
413,2018,Bihar,10,Marriage Related Issues (Divorce),Transgender,0.0,Low,Social,2010s,25-44
414,2018,Bihar,10,Marriage Related Issues (Dowry Related Issues),Female,16.0,Low,Social,2010s,25-44
415,2018,Bihar,10,Marriage Related Issues (Dowry Related Issues),Male,0.0,Low,Social,2010s,25-44
416,2018,Bihar,10,Marriage Related Issues (Dowry Related Issues),Transgender,0.0,Low,Social,2010s,25-44
417,2018,Bihar,10,Marriage Related Issues (Extra Marital Affairs),Female,5.0,Low,Social,2010s,25-44
418,2018,Bihar,10,Marriage Related Issues (Extra Marital Affairs),Male,5.0,Low,Social,2010s,25-44
419,2018,Bihar,10,Marriage Related Issues (Extra Marital Affairs),Transgender,0.0,Low,Social,2010s,25-44
420,2018,Bihar,10,Marriage Related Issues (Non-Settlement Of Marriage),Female,19.0,Low,Social,2010s,25-44
421,2018,Bihar,10,Marriage Related Issues (Non-Settlement Of Marriage),Male,33.0,Low,Social,2010s,25-44
422,2018,Bihar,10,Marriage Related Issues (Non-Settlement Of Marriage),Transgender,0.0,Low,Social,2010s,25-44
423,2018,Bihar,10,Marriage Related Issues (Others),Female,0.0,Low,Social,2010s,25-44
424,2018,Bihar,10,Marriage Related Issues (Others),Male,2.0,Low,Social,2010s,25-44
425,2018,Bihar,10,Marriage Related Issues (Others),Transgender,0.0,Low,Social,2010s,25-44
426,2018,Bihar,10,Marriage Related Issues (Total),Female,43.0,Low,Social,2010s,25-44
427,2018,Bihar,10,Marriage Related Issues (Total),Male,42.0,Low,Social,2010s,25-44
428,2018,Bihar,10,Marriage Related Issues (Total),Transgender,0.0,Low,Social,2010s,25-44
429,2018,Bihar,10,Other Causes,Female,7.0,Low,Psychological,2010s,25-44
430,2018,Bihar,10,Other Causes,Male,3.0,Low,Psychological,2010s,25-44
431,2018,Bihar,10,Other Causes,Transgender,0.0,Low,Psychological,2010s,25-44
432,2018,Bihar,10,"Physical Abuse (Rape, Etc.)",Female,0.0,Low,Crime,2010s,18-29
433,2018,Bihar,10,"Physical Abuse (Rape, Etc.)",Male,0.0,Low,Crime,2010s,18-29
434,2018,Bihar,10,"Physical Abuse (Rape, Etc.)",Transgender,0.0,Low,Crime,2010s,18-29
435,2018,Bihar,10,Poverty,Female,0.0,Low,Financial,2010s,45-59
436,2018,Bihar,10,Poverty,Male,0.0,Low,Financial,2010s,45-59
437,2018,Bihar,10,Poverty,Transgender,0.0,Low,Financial,2010s,45-59
438,2018,Bihar,10,Professional/Career Problem,Female,2.0,Low,Financial,2010s,25-44
439,2018,Bihar,10,Professional/Career Problem,Male,11.0,Low,Financial,2010s,25-44
440,2018,Bihar,10,Professional/Career Problem,Transgender,0.0,Low,Financial,2010s,25-44
441,2018,Bihar,10,Property Dispute,Female,0.0,Low,Financial,2010s,45-59
442,2018,Bihar,10,Property Dispute,Male,1.0,Low,Financial,2010s,45-59
443,2018,Bihar,10,Property Dispute,Transgender,0.0,Low,Financial,2010s,45-59
444,2018,Bihar,10,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Female,0.0,Low,Social,2010s,25-44
445,2018,Bihar,10,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Male,0.0,Low,Social,2010s,25-44
446,2018,Bihar,10,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Transgender,0.0,Low,Social,2010s,25-44
447,2018,Bihar,10,Unemployment,Female,0.0,Low,Financial,2010s,25-44
448,2018,Bihar,10,Unemployment,Male,0.0,Low,Financial,2010s,25-44
449,2018,Bihar,10,Unemployment,Transgender,0.0,Low,Financial,2010s,25-44
450,2018,Chandigarh,4,Bankruptcy Or Indebtedness,Female,0.0,Low,Financial,2010s,45-59
451,2018,Chandigarh,4,Bankruptcy Or Indebtedness,Male,0.0,Low,Financial,2010s,45-59
452,2018,Chandigarh,4,Bankruptcy Or Indebtedness,Transgender,0.0,Low,Financial,2010s,45-59
453,2018,Chandigarh,4,Causes Not Known,Female,1.0,Low,Psychological,2010s,25-44
454,2018,Chandigarh,4,Causes Not Known,Male,5.0,Low,Psychological,2010s,25-44
455,2018,Chandigarh,4,Causes Not Known,Transgender,0.0,Low,Psychological,2010s,25-44
456,2018,Chandigarh,4,Death Of Dear Person,Female,0.0,Low,Social,2010s,45-59
457,2018,Chandigarh,4,Death Of Dear Person,Male,3.0,Low,Social,2010s,45-59
458,2018,Chandigarh,4,Death Of Dear Person,Transgender,0.0,Low,Social,2010s,45-59
459,2018,Chandigarh,4,Drug Abuse/Alcoholic Addiction,Female,0.0,Low,Health,2010s,18-29
460,2018,Chandigarh,4,Drug Abuse/Alcoholic Addiction,Male,3.0,Low,Health,2010s,18-29
461,2018,Chandigarh,4,Drug Abuse/Alcoholic Addiction,Transgender,0.0,Low,Health,2010s,18-29
462,2018,Chandigarh,4,Failure In Examination,Female,4.0,Low,Educational,2010s,15-24
463,2018,Chandigarh,4,Failure In Examination,Male,6.0,Low,Educational,2010s,15-24
464,2018,Chandigarh,4,Failure In Examination,Transgender,0.0,Low,Educational,2010s,15-24
465,2018,Chandigarh,4,Fall In Social Reputation,Female,0.0,Low,Social,2010s,18-29
466,2018,Chandigarh,4,Fall In Social Reputation,Male,1.0,Low,Social,2010s,18-29
467,2018,Chandigarh,4,Fall In Social Reputation,Transgender,0.0,Low,Social,2010s,18-29
468,2018,Chandigarh,4,Family Problems,Female,24.0,Low,Social,2010s,25-44
469,2018,Chandigarh,4,Family Problems,Male,60.0,Low,Social,2010s,25-44
470,2018,Chandigarh,4,Family Problems,Transgender,0.0,Low,Social,2010s,25-44
471,2018,Chandigarh,4,Ideological Causes/Hero Worshipping,Female,0.0,Low,Psychological,2010s,18-29
472,2018,Chandigarh,4,Ideological Causes/Hero Worshipping,Male,0.0,Low,Psychological,2010s,18-29
473,2018,Chandigarh,4,Ideological Causes/Hero Worshipping,Transgender,0.0,Low,Psychological,2010s,18-29
474,2018,Chandigarh,4,Illegitimate Pregnancy (Other Than Extra Marital Affairs),Female,0.0,Low,Relationship,2010s,18-29
475,2018,Chandigarh,4,Illegitimate Pregnancy (Other Than Extra Marital Affairs),Male,0.0,Low,Relationship,2010s,18-29
476,2018,Chandigarh,4,Illegitimate Pregnancy (Other Than Extra Marital Affairs),Transgender,0.0,Low,Relationship,2010s,18-29
477,2018,Chandigarh,4,Illness (Aids/Std),Female,0.0,Low,Health,2010s,60+
478,2018,Chandigarh,4,Illness (Aids/Std),Male,0.0,Low,Health,2010s,60+
479,2018,Chandigarh,4,Illness (Aids/Std),Transgender,0.0,Low,Health,2010s,60+
480,2018,Chandigarh,4,Illness (Cancer),Female,0.0,Low,Health,2010s,60+
481,2018,Chandigarh,4,Illness (Cancer),Male,0.0,Low,Health,2010s,60+
482,2018,Chandigarh,4,Illness (Cancer),Transgender,0.0,Low,Health,2010s,60+
483,2018,Chandigarh,4,Illness (Insanity/Mental Illness),Female,0.0,Low,Mental Health,2010s,60+
484,2018,Chandigarh,4,Illness (Insanity/Mental Illness),Male,6.0,Low,Mental Health,2010s,60+
485,2018,Chandigarh,4,Illness (Insanity/Mental Illness),Transgender,0.0,Low,Mental Health,2010s,60+
486,2018,Chandigarh,4,Illness (Other Prolonged Illness),Female,0.0,Low,Health,2010s,60+
487,2018,Chandigarh,4,Illness (Other Prolonged Illness),Male,0.0,Low,Health,2010s,60+
488,2018,Chandigarh,4,Illness (Other Prolonged Illness),Transgender,0.0,Low,Health,2010s,60+
489,2018,Chandigarh,4,Illness (Paralysis),Female,0.0,Low,Health,2010s,60+
490,2018,Chandigarh,4,Illness (Paralysis),Male,0.0,Low,Health,2010s,60+
491,2018,Chandigarh,4,Illness (Paralysis),Transgender,0.0,Low,Health,2010s,60+
492,2018,Chandigarh,4,Illness (Total),Female,0.0,Low,Health,2010s,60+
493,2018,Chandigarh,4,Illness (Total),Male,6.0,Low,Health,2010s,60+
